"seq_id","COG","COG_categories","description"
"220104-SL.2.19","COG1699@2","S","Binds to the C-terminal region of flagellin, which is implicated in polymerization, and participates in the assembly of the flagellum"
"220104-SL.2.19","COG1947@2","I","Catalyzes the phosphorylation of the position 2 hydroxy group of 4-diphosphocytidyl-2C-methyl-D-erythritol"
"220104-SL.2.19","31K93@2","S","Stage II sporulation protein R (spore_II_R)"
"220104-SL.2.19","COG1961@2","L","COG COG1961 Site-specific recombinases, DNA invertase Pin homologs"
"220104-SL.2.19","COG0582@2","L","Belongs to the 'phage' integrase family"
"220104-SL.2.19","COG0582@2","L","DNA integration"
"220104-SL.2.19","COG0582@2","L","DNA integration"
"220104-SL.2.19","COG0582@2","L","Phage integrase family"
"220104-SL.2.19","COG2188@2","K","UTRA"
"220104-SL.2.19","31HE4@2","S","Bacteriophage HK97-gp10, putative tail-component"
"220104-SL.2.19","COG2971@2","G","BadF/BadG/BcrA/BcrD ATPase family"
"220104-SL.2.19","COG2222@2","M","sugar isomerase, AgaS family"
"220104-SL.2.19","COG1035@2","CG","F5/8 type C domain"
"220104-SL.2.19","COG1874@2","CG","F5/8 type C domain"
"220104-SL.2.19","COG4412@2","CG","F5/8 type C domain"
"220104-SL.2.19","COG1501@2","G","alpha-galactosidase"
"220104-SL.2.19","COG1874@2","G","alpha-galactosidase"
"220104-SL.2.19","COG3345@2","G","alpha-galactosidase"
"220104-SL.2.19","COG1486@2","G","Family 4 glycosyl hydrolase"
"220104-SL.2.19","COG2211@2","G","MFS/sugar transport protein"
"220104-SL.2.19","COG4573@2","G","Tagatose 6 phosphate kinase"
"220104-SL.2.19","COG0191@2","G","Fructose-bisphosphate aldolase class-II"
"220104-SL.2.19","COG3546@2","P","Manganese containing catalase"
"220104-SL.2.19","COG0577@2","V","FtsX-like permease family"
"220104-SL.2.19","COG1136@2","V","ABC transporter"
"220104-SL.2.19","COG2205@2","T","His Kinase A (phosphoacceptor) domain"
"220104-SL.2.19","COG0745@2","T","Transcriptional regulatory protein, C terminal"
"220104-SL.2.19","COG1272@2","S","Haemolysin-III related"
"220104-SL.2.19","COG0220@2","J","Catalyzes the formation of N(7)-methylguanine at position 46 (m7G46) in tRNA"
"220104-SL.2.19","COG0602@2","O","Activation of anaerobic ribonucleoside-triphosphate reductase under anaerobic conditions by generation of an organic free radical, using S-adenosylmethionine and reduced flavodoxin as cosubstrates to produce 5'-deoxy-adenosine"
"220104-SL.2.19","COG1250@2","I","3-hydroxyacyl-CoA dehydrogenase, C-terminal domain"
"220104-SL.2.19","COG1327@2","F","Anaerobic ribonucleoside-triphosphate reductase"
"220104-SL.2.19","COG1328@2","F","Anaerobic ribonucleoside-triphosphate reductase"
"220104-SL.2.19","COG0561@2","S","Sucrose-6F-phosphate phosphohydrolase"
"220104-SL.2.19","COG5279@2","D","Transglutaminase-like superfamily"
"220104-SL.2.19","COG0664@2","T","Bacterial regulatory proteins, crp family"
"220104-SL.2.19","COG0607@2","P","Rhodanese Homology Domain"
"220104-SL.2.19","COG0446@2","C","Pyridine nucleotide-disulphide oxidoreductase, dimerisation domain"
"220104-SL.2.19","COG0607@2","C","Pyridine nucleotide-disulphide oxidoreductase, dimerisation domain"
"220104-SL.2.19","COG3855@2","G","Firmicute fructose-1,6-bisphosphatase"
"220104-SL.2.19","COG4783@2","S","Domain of unknown function (DUF4261)"
"220104-SL.2.19","COG0572@2","F","Psort location Cytoplasmic, score"
"220104-SL.2.19","COG3246@2","S","beta-keto acid cleavage enzyme"
"220104-SL.2.19","COG1878@2","S","Putative cyclase"
"220104-SL.2.19","COG1028@2","IQ","Enoyl-(Acyl carrier protein) reductase"
"220104-SL.2.19","COG0534@2","V","Polysaccharide biosynthesis C-terminal domain"
"220104-SL.2.19","COG3959@2","G","Dehydrogenase E1 component"
"220104-SL.2.19","COG3958@2","G","Transketolase, pyrimidine binding domain"
"220104-SL.2.19","COG0561@2","S","Sucrose-6F-phosphate phosphohydrolase"
"220104-SL.2.19","COG0534@2","V","MatE"
"220104-SL.2.19","COG0789@2","KT","helix_turn_helix, mercury resistance"
"220104-SL.2.19","COG4978@2","KT","helix_turn_helix, mercury resistance"
"220104-SL.2.19","2ZA0R@2","S","Domain of unknown function (DUF4300)"
"220104-SL.2.19","COG1595@2","K","ECF sigma factor"
"220104-SL.2.19","COG1696@2","M","MBOAT, membrane-bound O-acyltransferase family"
"220104-SL.2.19","COG1961@2","L","COG1961 Site-specific recombinases, DNA invertase Pin homologs"
"220104-SL.2.19","2Z8CW@2","S","DHHW protein"
"220104-SL.2.19","COG1502@2","I","Phospholipase D. Active site motifs."
"220104-SL.2.19","COG1373@2","S","Psort location Cytoplasmic, score"
"220104-SL.2.19","COG1196@2","D","Plasmid recombination enzyme"
"220104-SL.2.19","324DJ@2","S","Psort location Cytoplasmic, score"
"220104-SL.2.19","COG0733@2","S","Belongs to the sodium neurotransmitter symporter (SNF) (TC 2.A.22) family"
"220104-SL.2.19","COG3033@2","E","Beta-eliminating lyase"
"220104-SL.2.19","COG0251@2","J","endoribonuclease L-PSP"
"220104-SL.2.19","COG2964@2","S","YheO-like PAS domain"
"220104-SL.2.19","2ZA59@2","S","FR47-like protein"
"220104-SL.2.19","COG0786@2","E","glutamate:sodium symporter activity"
"220104-SL.2.19","COG1961@2","L","Resolvase, N terminal domain"
"220104-SL.2.19","COG1192@2","D","CobQ CobB MinD ParA nucleotide binding domain protein"
"220104-SL.2.19","COG1475@2","K","chromosome partitioning protein K03497"
"220104-SL.2.19","30JFQ@2","S","Transposon-encoded protein TnpV"
"220104-SL.2.19","COG0553@2","L","Psort location Cytoplasmic, score 8.96"
"220104-SL.2.19","COG0827@2","L","Psort location Cytoplasmic, score 8.96"
"220104-SL.2.19","COG4646@2","L","Psort location Cytoplasmic, score 8.96"
"220104-SL.2.19","COG3505@2","U","Type IV secretory pathway VirD4"
"220104-SL.2.19","COG0553@2","L","Psort location Cytoplasmic, score 8.96"
"220104-SL.2.19","COG0827@2","L","Psort location Cytoplasmic, score 8.96"
"220104-SL.2.19","COG4646@2","L","Psort location Cytoplasmic, score 8.96"
"220104-SL.2.19","COG0358@2","L","Psort location Cytoplasmic, score"
"220104-SL.2.19","2Z9ZU@2","S","Psort location Cytoplasmic, score 8.87"
"220104-SL.2.19","COG0790@2","S","Psort location Cytoplasmic, score"
"220104-SL.2.19","COG1373@2","S","Psort location Cytoplasmic, score"
"220104-SL.2.19","COG3505@2","U","TraM recognition site of TraD and TraG"
"220104-SL.2.19","COG0550@2","L","Releases the supercoiling and torsional tension of DNA, which is introduced during the DNA replication and transcription, by transiently cleaving and rejoining one strand of the DNA duplex. Introduces a single-strand break via transesterification at a target site in duplex DNA. The scissile phosphodiester is attacked by the catalytic tyrosine of the enzyme, resulting in the formation of a DNA-(5'-phosphotyrosyl)-enzyme intermediate and the expulsion of a 3'-OH DNA strand. The free DNA strand then undergoes passage around the unbroken strand, thus removing DNA supercoils. Finally, in the religation step, the DNA 3'-OH attacks the covalent intermediate to expel the active-site tyrosine and restore the DNA phosphodiester backbone"
"220104-SL.2.19","COG1192@2","D","Involved in chromosome partitioning"
"220104-SL.2.19","COG4227@2","L","YodL-like"
"220104-SL.2.19","32UJY@2","S","Putative tranposon-transfer assisting protein"
"220104-SL.2.19","COG0553@2","L","SNF2 family N-terminal domain"
"220104-SL.2.19","COG0827@2","L","SNF2 family N-terminal domain"
"220104-SL.2.19","COG4646@2","L","SNF2 family N-terminal domain"
"220104-SL.2.19","2ZP02@2","S","Bacterial mobilisation protein (MobC)"
"220104-SL.2.19","COG3843@2","U","Psort location Cytoplasmic, score 8.87"
"220104-SL.2.19","COG0501@2","O","metalloendopeptidase activity"
"220104-SL.2.19","32RHV@2","S","Protein of unknown function (DUF1292)"
"220104-SL.2.19","COG2369@2","K","cell adhesion"
"220104-SL.2.19","COG1207@2","E","D-aminopeptidase"
"220104-SL.2.19","COG2362@2","E","D-aminopeptidase"
"220104-SL.2.19","COG1132@2","V","ABC transporter transmembrane region"
"220104-SL.2.19","COG1961@2","L","recombinase activity"
"220104-SL.2.19","COG1961@2","L","COG COG1961 Site-specific recombinases, DNA invertase Pin homologs"
"220104-SL.2.19","32ZIJ@2","S","Psort location Cytoplasmic, score"
"220104-SL.2.19","COG1595@2","K","Psort location Cytoplasmic, score"
"220104-SL.2.19","COG0820@2","H","Specifically methylates position 8 of adenine 2503 in 23S rRNA. Confers resistance to some classes of antibiotics"
"220104-SL.2.19","COG1966@2","T","5TM C-terminal transporter carbon starvation CstA"
"220104-SL.2.19","COG1314@2","U","Preprotein translocase SecG subunit"
"220104-SL.2.19","COG0534@2","V","Polysaccharide biosynthesis C-terminal domain"
"220104-SL.2.19","COG1126@2","E","ATPases associated with a variety of cellular activities"
"220104-SL.2.19","COG0765@2","E","Binding-protein-dependent transport system inner membrane component"
"220104-SL.2.19","COG0834@2","ET","Bacterial periplasmic substrate-binding proteins"
"220104-SL.2.19","COG1595@2","K","Sigma-70, region 4"
"220104-SL.2.19","COG1207@2","E","D-aminopeptidase"
"220104-SL.2.19","COG2362@2","E","D-aminopeptidase"
"220104-SL.2.19","COG1432@2","S","OST-HTH/LOTUS domain"
"220104-SL.2.19","COG3682@2","K","Penicillinase repressor"
"220104-SL.2.19","COG4219@2","KT","BlaR1 peptidase M56"
"220104-SL.2.19","COG0791@2","M","NlpC/P60 family"
"220104-SL.2.19","COG2378@2","K","WYL domain"
"220104-SL.2.19","COG1393@2","P","ArsC family"
"220104-SL.2.19","COG1109@2","G","Catalyzes the conversion of glucosamine-6-phosphate to glucosamine-1-phosphate"
"220104-SL.2.19","COG0595@2","S","An RNase that has 5'-3' exonuclease and possibly endonuclease activity. Involved in maturation of rRNA and in some organisms also mRNA maturation and or decay"
"220104-SL.2.19","COG5492@2","N","Bacterial Ig-like domain 2"
"220104-SL.2.19","COG0464@2","O","ATPase family associated with various cellular activities (AAA)"
"220104-SL.2.19","COG1476@2","K","sequence-specific DNA binding"
"220104-SL.2.19","COG0402@2","F","Amidohydrolase family"
"220104-SL.2.19","COG2964@2","S","YheO-like PAS domain"
"220104-SL.2.19","COG2233@2","F","Permease family"
"220104-SL.2.19","COG0251@2","J","Endoribonuclease L-PSP"
"220104-SL.2.19","COG1136@2","V","Psort location CytoplasmicMembrane, score"
"220104-SL.2.19","COG0577@2","V","FtsX-like permease family"
"220104-SL.2.19","COG0557@2","K","3'-5' exoribonuclease that releases 5'-nucleoside monophosphates and is involved in maturation of structured RNAs"
"220104-SL.2.19","COG1472@2","G","Glycosyl hydrolase family 3 N terminal domain"
"220104-SL.2.19","COG0737@2","F","5'-nucleotidase, C-terminal domain"
"220104-SL.2.19","COG4625@2","F","5'-nucleotidase, C-terminal domain"
"220104-SL.2.19","COG2313@2","Q","Catalyzes the reversible cleavage of pseudouridine 5'- phosphate (PsiMP) to ribose 5-phosphate and uracil. Functions biologically in the cleavage direction, as part of a pseudouridine degradation pathway"
"220104-SL.2.19","32W46@2","S","Bacterial inner membrane protein"
"220104-SL.2.19","COG2201@2","NT","cheY-homologous receiver domain"
"220104-SL.2.19","COG0524@2","GK","Winged helix-turn-helix DNA-binding"
"220104-SL.2.19","COG1522@2","GK","Winged helix-turn-helix DNA-binding"
"220104-SL.2.19","COG3279@2","K","LytTr DNA-binding domain"
"220104-SL.2.19","31CNW@2","S","Protein of unknown function (DUF3021)"
"220104-SL.2.19","31CNW@2","S","Protein of unknown function (DUF3021)"
"220104-SL.2.19","COG0531@2","E","Psort location CytoplasmicMembrane, score 10.00"
"220104-SL.2.19","COG0017@2","J","tRNA synthetases class II (D, K and N)"
"220104-SL.2.19","COG0849@2","D","Cell division protein FtsA"
"220104-SL.2.19","COG0840@2","NT","methyl-accepting chemotaxis protein"
"220104-SL.2.19","COG2884@2","D","ABC transporter"
"220104-SL.2.19","323VF@2","S","Putative motility protein"
"220104-SL.2.19","COG1551@2","T","Could accelerate the degradation of some genes transcripts potentially through selective RNA binding"
"220104-SL.2.19","COG3584@2","S","Peptidase_C39 like family"
"220104-SL.2.19","COG1516@2","N","Flagellar protein FliS"
"220104-SL.2.19","COG1132@2","V","ABC transporter transmembrane region"
"220104-SL.2.19","COG1846@2","K","helix_turn_helix multiple antibiotic resistance protein"
"220104-SL.2.19","COG1345@2","N","Required for morphogenesis and for the elongation of the flagellar filament by facilitating polymerization of the flagellin monomers at the tip of growing filament. Forms a capping structure, which prevents flagellin subunits (transported through the central channel of the flagellum) from leaking out without polymerization at the distal end"
"220104-SL.2.19","COG1192@2","D","Cellulose biosynthesis protein BcsQ"
"220104-SL.2.19","3389H@2","S","Late competence development protein ComFB"
"220104-SL.2.19","COG1315@2","L","Flagellar Assembly Protein A"
"220104-SL.2.19","COG1344@2","N","Flagellin is the subunit protein which polymerizes to form the filaments of bacterial flagella"
"220104-SL.2.19","COG1256@2","N","Flagellar basal body rod FlgEFG protein C-terminal"
"220104-SL.2.19","334T9@2","S","FlgN protein"
"220104-SL.2.19","COG0840@2","NT","Methyl-accepting chemotaxis-like domains (chemotaxis sensory transducer)."
"220104-SL.2.19","COG0553@2","L","helicase C-terminal domain protein"
"220104-SL.2.19","COG4646@2","L","helicase C-terminal domain protein"
"220104-SL.2.19","COG0358@2","L","Protein of unknown function (DUF3991)"
"220104-SL.2.19","COG4734@2","S","Psort location Cytoplasmic, score 8.96"
"220104-SL.2.19","32G0D@2","S","Bacterial mobilisation protein (MobC)"
"220104-SL.2.19","COG3843@2","U","Relaxase/Mobilisation nuclease domain"
"220104-SL.2.19","2ZT0F@2","S","Protein of unknown function (DUF3801)"
"220104-SL.2.19","COG4227@2","L","nucleotidyltransferase activity"
"220104-SL.2.19","COG1725@2","K","Transcriptional regulator"
"220104-SL.2.19","COG3505@2","U","Psort location Cytoplasmic, score"
"220104-SL.2.19","32SVU@2","S","Psort location CytoplasmicMembrane, score"
"220104-SL.2.19","2Z7IJ@2","S","Psort location CytoplasmicMembrane, score"
"220104-SL.2.19","COG3451@2","U","PrgI family protein"
"220104-SL.2.19","COG3451@2","U","Psort location Cytoplasmic, score"
"220104-SL.2.19","COG4509@2","S","Sortase family"
"220104-SL.2.19","COG0741@2","M","Lysozyme-like"
"220104-SL.2.19","COG0286@2","V","type I restriction-modification system"
"220104-SL.2.19","COG0732@2","V","Type I restriction modification DNA specificity domain"
"220104-SL.2.19","COG4974@2","L","Belongs to the 'phage' integrase family"
"220104-SL.2.19","COG1476@2","K","Helix-turn-helix XRE-family like proteins"
"220104-SL.2.19","COG0745@2","T","Response regulator receiver domain"
"220104-SL.2.19","COG2205@2","T","PhoQ Sensor"
"220104-SL.2.19","COG1136@2","V","ABC transporter"
"220104-SL.2.19","COG0577@2","V","Psort location CytoplasmicMembrane, score"
"220104-SL.2.19","COG4591@2","V","Psort location CytoplasmicMembrane, score"
"220104-SL.2.19","COG3311@2","K","Psort location Cytoplasmic, score"
"220104-SL.2.19","2ZQ6W@2","S","Psort location Cytoplasmic, score"
"220104-SL.2.19","COG1196@2","D","MobA MobL family protein"
"220104-SL.2.19","COG0716@2","C","Flavodoxin"
"220104-SL.2.19","COG5545@2","S","Virulence-associated protein E"
"220104-SL.2.19","COG1961@2","L","Psort location Cytoplasmic, score"
"220104-SL.2.19","COG1476@2","K","Helix-turn-helix XRE-family like proteins"
"220104-SL.2.19","COG0564@2","J","RNA pseudouridylate synthase"
"220104-SL.2.19","COG0778@2","C","Nitroreductase family"
"220104-SL.2.19","COG1595@2","K","Sigma-70, region 4"
"220104-SL.2.19","33804@2","S","Domain of unknown function (DUF4367)"
"220104-SL.2.19","COG0789@2","K","helix_turn_helix, mercury resistance"
"220104-SL.2.19","COG1409@2","O","Purple acid Phosphatase, N-terminal domain"
"220104-SL.2.19","COG1321@2","K","Psort location Cytoplasmic, score"
"220104-SL.2.19","COG5438@2","S","YibE/F-like protein"
"220104-SL.2.19","COG0791@2","G","Glycosyl hydrolase-like 10"
"220104-SL.2.19","COG1649@2","G","Glycosyl hydrolase-like 10"
"220104-SL.2.19","COG0488@2","S","ABC transporter C-terminal domain"
"220104-SL.2.19","COG3601@2","U","Mediates riboflavin uptake, may also transport FMN and roseoflavin. Probably a riboflavin-binding protein that interacts with the energy-coupling factor (ECF) ABC-transporter complex. Unlike classic ABC transporters this ECF transporter provides the energy necessary to transport a number of different substrates. The substrates themselves are bound by transmembrane, not extracytoplasmic soluble proteins"
"220104-SL.2.19","COG0196@2","HKT","Transcriptional regulatory protein, C terminal"
"220104-SL.2.19","COG0745@2","HKT","Transcriptional regulatory protein, C terminal"
"220104-SL.2.19","COG2333@2","S","Metallo-beta-lactamase superfamily"
"220104-SL.2.19","COG1131@2","V","ATPases associated with a variety of cellular activities"
"220104-SL.2.19","COG0119@2","E","Catalyzes the condensation of the acetyl group of acetyl-CoA with 3-methyl-2-oxobutanoate (2-oxoisovalerate) to form 3-carboxy-3-hydroxy-4-methylpentanoate (2-isopropylmalate)"
"220104-SL.2.19","COG1846@2","K","helix_turn_helix multiple antibiotic resistance protein"
"220104-SL.2.19","COG2608@2","P","mercury ion transmembrane transporter activity"
